classe,arrondissement,item,nom_doc,url,adresse,code_postal,ville,doc_grp_idx,doc_grp_rel_idx,adrs,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_citycode,result_district,erreurs,nom_txt,nom_pdf,err_missing_pdf,err_bad_url,err_missing_txt,err_bad_pdf,err_date,err_adresse,err_pathologies
Arrêtés d'interdiction d'occuper,3ème arrondissement,152 avenue Roger Salengro - 13003,152 avenue Roger Salengro - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction_occuper_152_avenue_salengro-13003_2019_01617.pdf,152 avenue Roger Salengro,13003.0,Marseille,583,0,152 avenue Roger Salengro,43.316316,5.369488,152 Avenue Roger Salengro 13003 Marseille,0.97,housenumber,13203_7989_00152,152,Avenue Roger Salengro,,13003,Marseille,13203,Marseille 3e Arrondissement,False,interdiction_occuper_152_avenue_salengro-13003_2019_01617.txt,interdiction_occuper_152_avenue_salengro-13003_2019_01617.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,158 avenue Roger Salengro : Arrêté du 05/06/2019 - Main levée du 03/01/2020,Arrêté du 05/06/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/158-av-salengro-13003_pgi_2019_01715-vdm.pdf,158 avenue Roger Salengro,13003.0,Marseille,219,0,158 avenue Roger Salengro,43.316434,5.369411,158 Avenue Roger Salengro 13003 Marseille,0.97,housenumber,13203_7989_00158,158,Avenue Roger Salengro,,13003,Marseille,13203,Marseille 3e Arrondissement,False,158-av-salengro-13003_pgi_2019_01715-vdm.txt,158-av-salengro-13003_pgi_2019_01715-vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,158 avenue Roger Salengro : Arrêté du 05/06/2019 - Main levée du 03/01/2020,Main levée du 03/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_158-avenue-roger-salengro-13003_2019_04448_vdm.pdf,158 avenue Roger Salengro,13003.0,Marseille,219,1,158 avenue Roger Salengro,43.316434,5.369411,158 Avenue Roger Salengro 13003 Marseille,0.97,housenumber,13203_7989_00158,158,Avenue Roger Salengro,,13003,Marseille,13203,Marseille 3e Arrondissement,False,ml_158-avenue-roger-salengro-13003_2019_04448_vdm.txt,ml_158-avenue-roger-salengro-13003_2019_04448_vdm.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,158 avenue Roger Salengro - 13003,158 avenue Roger Salengro - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_158-avenue-roger-salengro-13003_2020_00851_vdm.pdf,158 avenue Roger Salengro,13003.0,Marseille,608,0,158 avenue Roger Salengro,43.316434,5.369411,158 Avenue Roger Salengro 13003 Marseille,0.97,housenumber,13203_7989_00158,158,Avenue Roger Salengro,,13003,Marseille,13203,Marseille 3e Arrondissement,False,ppm_158-avenue-roger-salengro-13003_2020_00851_vdm.txt,ppm_158-avenue-roger-salengro-13003_2020_00851_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,107 rue Kléber Prolongée / 84 rue Hoche,107 rue Kléber Prolongée / 84 rue Hoche,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/107-rue-kleber-prolongee_84-rue-hoche-13003_2019_01872.pdf,107 rue Kléber Prolongée / 84 rue Hoche,13003.0,Marseille,220,0,107 rue Kléber Prolongée,43.310925,5.377633,107 Rue Kleber Prolongee 13003 Marseille,0.97,housenumber,13203_5003_00107,107,Rue Kleber Prolongee,,13003,Marseille,13203,Marseille 3e Arrondissement,False,107-rue-kleber-prolongee_84-rue-hoche-13003_2019_01872.txt,107-rue-kleber-prolongee_84-rue-hoche-13003_2019_01872.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,58 boulevard Guigou,58 boulevard Guigou,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/58-boulevard-guigou-13003_2019_02343.pdf,58 boulevard Guigou,13003.0,Marseille,221,0,58 boulevard Guigou,43.314257,5.393025,58 Boulevard Guigou 13003 Marseille,0.97,housenumber,13203_4312_00058,58,Boulevard Guigou,,13003,Marseille,13203,Marseille 3e Arrondissement,False,58-boulevard-guigou-13003_2019_02343.txt,58-boulevard-guigou-13003_2019_02343.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,58 boulevard Guigou - 13003,58 boulevard Guigou - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction_occuper_58-bld-guigou-13003_2019_02260.pdf,58 boulevard Guigou,13003.0,Marseille,592,0,58 boulevard Guigou,43.314257,5.393025,58 Boulevard Guigou 13003 Marseille,0.97,housenumber,13203_4312_00058,58,Boulevard Guigou,,13003,Marseille,13203,Marseille 3e Arrondissement,False,interdiction_occuper_58-bld-guigou-13003_2019_02260.txt,interdiction_occuper_58-bld-guigou-13003_2019_02260.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,6 rue Lautard : Arrêté de péril du 10/07/2019 - Main levée partielle du 19/08/2019 - Main levée du 13/12/2019,Arrêté de péril du 10/07/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/6-rue-lautard-13003_2019_02414.pdf,6 rue Lautard,13003.0,Marseille,222,0,6 rue Lautard,43.309093,5.381652,6 Rue Lautard 13003 Marseille,0.97,housenumber,13203_5145_00006,6,Rue Lautard,,13003,Marseille,13203,Marseille 3e Arrondissement,False,6-rue-lautard-13003_2019_02414.txt,6-rue-lautard-13003_2019_02414.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,6 rue Lautard : Arrêté de péril du 10/07/2019 - Main levée partielle du 19/08/2019 - Main levée du 13/12/2019,Main levée partielle du 19/08/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/mlp_6-rue-lautard-13003_2019_02916_vdm.pdf,6 rue Lautard,13003.0,Marseille,222,1,6 rue Lautard,43.309093,5.381652,6 Rue Lautard 13003 Marseille,0.97,housenumber,13203_5145_00006,6,Rue Lautard,,13003,Marseille,13203,Marseille 3e Arrondissement,False,mlp_6-rue-lautard-13003_2019_02916_vdm.txt,mlp_6-rue-lautard-13003_2019_02916_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,6 rue Lautard : Arrêté de péril du 10/07/2019 - Main levée partielle du 19/08/2019 - Main levée du 13/12/2019,Main levée du 13/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_6-rue-lautard-13003_2019_04305_vdm.pdf,6 rue Lautard,13003.0,Marseille,222,2,6 rue Lautard,43.309093,5.381652,6 Rue Lautard 13003 Marseille,0.97,housenumber,13203_5145_00006,6,Rue Lautard,,13003,Marseille,13203,Marseille 3e Arrondissement,False,ml_6-rue-lautard-13003_2019_04305_vdm.txt,ml_6-rue-lautard-13003_2019_04305_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,6 rue Lautard,6 rue Lautard,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi-6-rue-lautard_2019_02414.pdf,6 rue Lautard,13003.0,Marseille,222,3,6 rue Lautard,43.309093,5.381652,6 Rue Lautard 13003 Marseille,0.97,housenumber,13203_5145_00006,6,Rue Lautard,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pgi-6-rue-lautard_2019_02414.txt,pgi-6-rue-lautard_2019_02414.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,21 rue Clovis Hugues / Impasse bleue : Arrêté du 19/07/2019 - Arrêté modificatif du 03/01/2020,Arrêté du 19/07/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/21-rue-clovis-hugues_impasse-bleue-13003_2019_02459.pdf,21 rue Clovis Hugues / Impasse bleue,13003.0,Marseille,223,0,21 rue Clovis Hugues / Impasse bleue,43.309338,5.38631,21 Rue Clovis Hugues 13003 Marseille,0.71,housenumber,13203_2373_00021,21,Rue Clovis Hugues,,13003,Marseille,13203,Marseille 3e Arrondissement,False,21-rue-clovis-hugues_impasse-bleue-13003_2019_02459.txt,21-rue-clovis-hugues_impasse-bleue-13003_2019_02459.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,21 rue Clovis Hugues / Impasse bleue : Arrêté du 19/07/2019 - Arrêté modificatif du 03/01/2020,Arrêté modificatif du 03/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/modif_21-rue-clovis-hugues-13003_2019_04471_vdm.pdf,21 rue Clovis Hugues / Impasse bleue,13003.0,Marseille,223,1,21 rue Clovis Hugues / Impasse bleue,43.309338,5.38631,21 Rue Clovis Hugues 13003 Marseille,0.71,housenumber,13203_2373_00021,21,Rue Clovis Hugues,,13003,Marseille,13203,Marseille 3e Arrondissement,False,modif_21-rue-clovis-hugues-13003_2019_04471_vdm.txt,modif_21-rue-clovis-hugues-13003_2019_04471_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,6 rue Desaix - Arrêté du 25/07/2019 - Arrêté modificatif du 18/02/2021, Arrêté du 25/07/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/6-rue-desaix-13003_2019-02561.pdf,6 rue Desaix,13003.0,Marseille,224,0,6 rue Desaix,43.308455,5.374635,6 Rue Desaix 13003 Marseille,0.97,housenumber,13203_2779_00006,6,Rue Desaix,,13003,Marseille,13203,Marseille 3e Arrondissement,False,6-rue-desaix-13003_2019-02561.txt,6-rue-desaix-13003_2019-02561.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,6 rue Desaix - Arrêté du 25/07/2019 - Arrêté modificatif du 18/02/2021, Arrêté modificatif du 18/02/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/6-rue-desaix-13003-modif_pni_2021_00552.pdf,6 rue Desaix,13003.0,Marseille,224,1,6 rue Desaix,43.308455,5.374635,6 Rue Desaix 13003 Marseille,0.97,housenumber,13203_2779_00006,6,Rue Desaix,,13003,Marseille,13203,Marseille 3e Arrondissement,False,6-rue-desaix-13003-modif_pni_2021_00552.txt,6-rue-desaix-13003-modif_pni_2021_00552.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,6 rue Desaix - Arrêté du 25/07/2019 - Arrêté modificatif du 18/02/2021, ,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/6-rue-desaix-13003_2019-02561.pdf,6 rue Desaix,13003.0,Marseille,224,2,6 rue Desaix,43.308455,5.374635,6 Rue Desaix 13003 Marseille,0.97,housenumber,13203_2779_00006,6,Rue Desaix,,13003,Marseille,13203,Marseille 3e Arrondissement,False,6-rue-desaix-13003_2019-02561.txt,6-rue-desaix-13003_2019-02561.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,38 rue Barsotti,38 rue Barsotti,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/38-rue-barsotti-13003_2019_02664.pdf,38 rue Barsotti,13003.0,Marseille,225,0,38 rue Barsotti,43.312807,5.381294,38 Rue Thomas Gaspard Fortune Barsotti 13003 Marseille,0.58,housenumber,13203_0781_00038,38,Rue Thomas Gaspard Fortune Barsotti,,13003,Marseille,13203,Marseille 3e Arrondissement,False,38-rue-barsotti-13003_2019_02664.txt,38-rue-barsotti-13003_2019_02664.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,131 rue Belle-de-Mai / 154 rue Loubon : Arrêté du 09/08/2019 - Arrêté modificatif du 21/11/2019 - Arrêté modificatif du 13/12/2019,Arrêté du 09/08/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/131-rue-belle-de-mai_154-rue-loubon-13003_2019_02745.pdf,131 rue Belle-de-Mai / 154 rue Loubon,13003.0,Marseille,226,0,131 rue Belle-de-Mai,43.312781,5.38542,131 Rue Belle de Mai 13003 Marseille,0.97,housenumber,13203_0984_00131,131,Rue Belle de Mai,,13003,Marseille,13203,Marseille 3e Arrondissement,False,131-rue-belle-de-mai_154-rue-loubon-13003_2019_02745.txt,131-rue-belle-de-mai_154-rue-loubon-13003_2019_02745.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,131 rue Belle-de-Mai / 154 rue Loubon : Arrêté du 09/08/2019 - Arrêté modificatif du 21/11/2019 - Arrêté modificatif du 13/12/2019,Arrêté modificatif du 21/11/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/131-rue-belle-de-mai-154-rue-loubon-13003_2019_03858.pdf,131 rue Belle-de-Mai / 154 rue Loubon,13003.0,Marseille,226,1,131 rue Belle-de-Mai,43.312781,5.38542,131 Rue Belle de Mai 13003 Marseille,0.97,housenumber,13203_0984_00131,131,Rue Belle de Mai,,13003,Marseille,13203,Marseille 3e Arrondissement,False,131-rue-belle-de-mai-154-rue-loubon-13003_2019_03858.txt,131-rue-belle-de-mai-154-rue-loubon-13003_2019_03858.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,131 rue Belle-de-Mai / 154 rue Loubon : Arrêté du 09/08/2019 - Arrêté modificatif du 21/11/2019 - Arrêté modificatif du 13/12/2019,Arrêté modificatif du 13/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/modif_131-rue-belle-de-mai_154-rue-loubon-13003_pgi_2019_04307_vdm.pdf,131 rue Belle-de-Mai / 154 rue Loubon,13003.0,Marseille,226,2,131 rue Belle-de-Mai,43.312781,5.38542,131 Rue Belle de Mai 13003 Marseille,0.97,housenumber,13203_0984_00131,131,Rue Belle de Mai,,13003,Marseille,13203,Marseille 3e Arrondissement,False,modif_131-rue-belle-de-mai_154-rue-loubon-13003_pgi_2019_04307_vdm.txt,modif_131-rue-belle-de-mai_154-rue-loubon-13003_pgi_2019_04307_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,52 avenue Camille Pelletan,52 avenue Camille Pelletan,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_52-avenue-pelletan-13003_2019_02638.pdf,52 avenue Camille Pelletan,13003.0,Marseille,227,0,52 avenue Camille Pelletan,43.304213,5.373546,52 Avenue Camille Pelletan 13003 Marseille,0.97,housenumber,13203_1624_00052,52,Avenue Camille Pelletan,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pgi_52-avenue-pelletan-13003_2019_02638.txt,pgi_52-avenue-pelletan-13003_2019_02638.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,52 avenue Camille Pelletan - 13003,52 avenue Camille Pelletan - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction-occupation_52-avenue-camille_pelletan-13003_ppm_2019_01555.pdf,52 avenue Camille Pelletan,13003.0,Marseille,582,0,52 avenue Camille Pelletan,43.304213,5.373546,52 Avenue Camille Pelletan 13003 Marseille,0.97,housenumber,13203_1624_00052,52,Avenue Camille Pelletan,,13003,Marseille,13203,Marseille 3e Arrondissement,False,interdiction-occupation_52-avenue-camille_pelletan-13003_ppm_2019_01555.txt,interdiction-occupation_52-avenue-camille_pelletan-13003_ppm_2019_01555.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,212 boulevard National : Arrêté du 13/08/2019 - Main levée du 10/02/2020,Arrêté du 13/08/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_212-boulevard-national-13003_2019_02617.pdf,212 boulevard National,13003.0,Marseille,228,0,212 boulevard National,43.309919,5.379608,212 Boulevard National 13003 Marseille,0.98,housenumber,13203_6461_00212,212,Boulevard National,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pgi_212-boulevard-national-13003_2019_02617.txt,pgi_212-boulevard-national-13003_2019_02617.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,212 boulevard National : Arrêté du 13/08/2019 - Main levée du 10/02/2020,Main levée du 10/02/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_212-boulevard-national-13003_2020_00352_vdm.pdf,212 boulevard National,13003.0,Marseille,228,1,212 boulevard National,43.309919,5.379608,212 Boulevard National 13003 Marseille,0.98,housenumber,13203_6461_00212,212,Boulevard National,,13003,Marseille,13203,Marseille 3e Arrondissement,False,,,True,False,True,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,15 rue du Jet d'eau - Arrêté du 14/08/20219  - Arrêté du 04/11/2020,Arrêté du 14/08/20219,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/15-rue-du-jet-d-eau-13003_pgi_2019_02875.pdf,15 rue du Jet d'eau,13003.0,Marseille,229,0,15 rue du Jet d'eau,43.314148,5.380808,15 Rue du Jet d’Eau 13003 Marseille,0.97,housenumber,13203_4816_00015,15,Rue du Jet d’Eau,,13003,Marseille,13203,Marseille 3e Arrondissement,False,15-rue-du-jet-d-eau-13003_pgi_2019_02875.txt,15-rue-du-jet-d-eau-13003_pgi_2019_02875.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,15 rue du Jet d'eau - Arrêté du 14/08/20219  - Arrêté du 04/11/2020,Arrêté du 04/11/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po-15-rue-jet-d-eau-13003-2020_02596.pdf,15 rue du Jet d'eau,13003.0,Marseille,229,1,15 rue du Jet d'eau,43.314148,5.380808,15 Rue du Jet d’Eau 13003 Marseille,0.97,housenumber,13203_4816_00015,15,Rue du Jet d’Eau,,13003,Marseille,13203,Marseille 3e Arrondissement,False,po-15-rue-jet-d-eau-13003-2020_02596.txt,po-15-rue-jet-d-eau-13003-2020_02596.pdf,False,False,False,False,False,False,True
Arrêtés d'interdiction d'occuper,3ème arrondissement,15 rue du Jet d'eau - 13003,15 rue du Jet d'eau - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm-15-rue-du-jet-d-eau-13003_2019_02565.pdf,15 rue du Jet d'eau,13003.0,Marseille,596,0,15 rue du Jet d'eau,43.314148,5.380808,15 Rue du Jet d’Eau 13003 Marseille,0.97,housenumber,13203_4816_00015,15,Rue du Jet d’Eau,,13003,Marseille,13203,Marseille 3e Arrondissement,False,ppm-15-rue-du-jet-d-eau-13003_2019_02565.txt,ppm-15-rue-du-jet-d-eau-13003_2019_02565.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,12 rue Caravelle,12 rue Caravelle,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_12-rue-caravelle-13003_2019_03028_vdm.pdf,12 rue Caravelle,13003.0,Marseille,230,0,12 rue Caravelle,43.31699,5.370299,12 Rue Caravelle 13003 Marseille,0.97,housenumber,13203_1741_00012,12,Rue Caravelle,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pgi_12-rue-caravelle-13003_2019_03028_vdm.txt,pgi_12-rue-caravelle-13003_2019_03028_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,41 rue François Barbini,41 rue François Barbini,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_41-rue-francois-barbini-13003_2019_03107_vdm.pdf,41 rue François Barbini,13003.0,Marseille,231,0,41 rue François Barbini,43.313873,5.381017,41 Rue Francois Barbini 13003 Marseille,0.97,housenumber,13203_3700_00041,41,Rue Francois Barbini,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pgi_41-rue-francois-barbini-13003_2019_03107_vdm.txt,pgi_41-rue-francois-barbini-13003_2019_03107_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,5 rue Fortuné Jourdan,5 rue Fortuné Jourdan,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/5-rue-fortune-jourdan-13003_pgi_2019_03222_vdm.pdf,5 rue Fortuné Jourdan,13003.0,Marseille,232,0,5 rue Fortuné Jourdan,43.310937,5.385367,5 Rue Fortune Jourdan 13003 Marseille,0.97,housenumber,13203_3647_00005,5,Rue Fortune Jourdan,,13003,Marseille,13203,Marseille 3e Arrondissement,False,5-rue-fortune-jourdan-13003_pgi_2019_03222_vdm.txt,5-rue-fortune-jourdan-13003_pgi_2019_03222_vdm.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,5 rue Fortuné Jourdan - 13003,5 rue Fortuné Jourdan - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_5-rue-forturne-jourdan-13003_2019_03059_vdm.pdf,5 rue Fortuné Jourdan,13003.0,Marseille,597,0,5 rue Fortuné Jourdan,43.310937,5.385367,5 Rue Fortune Jourdan 13003 Marseille,0.97,housenumber,13203_3647_00005,5,Rue Fortune Jourdan,,13003,Marseille,13203,Marseille 3e Arrondissement,False,ppm_5-rue-forturne-jourdan-13003_2019_03059_vdm.txt,ppm_5-rue-forturne-jourdan-13003_2019_03059_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,4 rue Eugène Pottier : Arrêté de péril du 24/09/2019 - Arrêté modificatif du 15/10/2019,Arrêté de péril du 24/09/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_4-rue-eugene-pottier-13003_2019_03324_vdm.pdf,4 rue Eugène Pottier,13003.0,Marseille,233,0,4 rue Eugène Pottier,43.309224,5.374558,4 Rue Eugene Pottier 13003 Marseille,0.97,housenumber,13203_3285_00004,4,Rue Eugene Pottier,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pgi_4-rue-eugene-pottier-13003_2019_03324_vdm.txt,pgi_4-rue-eugene-pottier-13003_2019_03324_vdm.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,4 rue Eugène Pottier : Arrêté de péril du 24/09/2019 - Arrêté modificatif du 15/10/2019,Arrêté modificatif du 15/10/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/modif_pgi_4-rue-eugene-pottier_2019_03554.pdf,4 rue Eugène Pottier,13003.0,Marseille,233,1,4 rue Eugène Pottier,43.309224,5.374558,4 Rue Eugene Pottier 13003 Marseille,0.97,housenumber,13203_3285_00004,4,Rue Eugene Pottier,,13003,Marseille,13203,Marseille 3e Arrondissement,False,modif_pgi_4-rue-eugene-pottier_2019_03554.txt,modif_pgi_4-rue-eugene-pottier_2019_03554.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,44 rue Barsotti : Arrêté de péril modificatif du 30/09/2019,Arrêté de péril modificatif du 30/09/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/mofid_pgi_44-rue-barsotti-13003_2019_03384_vdm.pdf,44 rue Barsotti,13003.0,Marseille,234,0,44 rue Barsotti,43.312718,5.381526,44 Rue Thomas Gaspard Fortune Barsotti 13003 Marseille,0.58,housenumber,13203_0781_00044,44,Rue Thomas Gaspard Fortune Barsotti,,13003,Marseille,13203,Marseille 3e Arrondissement,False,mofid_pgi_44-rue-barsotti-13003_2019_03384_vdm.txt,mofid_pgi_44-rue-barsotti-13003_2019_03384_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,37 rue Mathieu Stilatti,37 rue Mathieu Stilatti,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_37-rue-mathieu-stilatti-13003_2019_03425_vdm.pdf,37 rue Mathieu Stilatti,13003.0,Marseille,235,0,37 rue Mathieu Stilatti,43.309823,5.375593,37 Rue Mathieu Stilatti 13003 Marseille,0.97,housenumber,13203_5894_00037,37,Rue Mathieu Stilatti,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pgi_37-rue-mathieu-stilatti-13003_2019_03425_vdm.txt,pgi_37-rue-mathieu-stilatti-13003_2019_03425_vdm.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,37 rue Mathieu Stilatti,37 rue Mathieu Stilatti,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/37_rue_mathieu_stilatti_pgi_2019_03823.pdf,37 rue Mathieu Stilatti,13003.0,Marseille,235,1,37 rue Mathieu Stilatti,43.309823,5.375593,37 Rue Mathieu Stilatti 13003 Marseille,0.97,housenumber,13203_5894_00037,37,Rue Mathieu Stilatti,,13003,Marseille,13203,Marseille 3e Arrondissement,False,37_rue_mathieu_stilatti_pgi_2019_03823.txt,37_rue_mathieu_stilatti_pgi_2019_03823.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,9 rue Bernard -  Arrêté de péril du 09/10/2019 - Arrêté de péril du 16/12/2020, Arrêté de péril du 09/10/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/9-rue-bernar-13003_2019_03550.pdf,9 rue Bernard,13003.0,Marseille,236,0,9 rue Bernard,43.310431,5.385653,9 Rue Bernard 13003 Marseille,0.97,housenumber,13203_1115_00009,9,Rue Bernard,,13003,Marseille,13203,Marseille 3e Arrondissement,False,9-rue-bernar-13003_2019_03550.txt,9-rue-bernar-13003_2019_03550.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,9 rue Bernard -  Arrêté de péril du 09/10/2019 - Arrêté de péril du 16/12/2020,Arrêté de péril du 16/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po-9_rue-bernard-13003-n2020_02989_161220.pdf,9 rue Bernard,13003.0,Marseille,236,1,9 rue Bernard,43.310431,5.385653,9 Rue Bernard 13003 Marseille,0.97,housenumber,13203_1115_00009,9,Rue Bernard,,13003,Marseille,13203,Marseille 3e Arrondissement,False,po-9_rue-bernard-13003-n2020_02989_161220.txt,po-9_rue-bernard-13003-n2020_02989_161220.pdf,False,False,False,False,False,False,True
Arrêtés d'interdiction d'occuper,3ème arrondissement,9 rue Bernard - 13003,9 rue Bernard - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_9-rue-bernard-13003_2019_03245_vdm.pdf,9 rue Bernard,13003.0,Marseille,599,0,9 rue Bernard,43.310431,5.385653,9 Rue Bernard 13003 Marseille,0.97,housenumber,13203_1115_00009,9,Rue Bernard,,13003,Marseille,13203,Marseille 3e Arrondissement,False,ppm_9-rue-bernard-13003_2019_03245_vdm.txt,ppm_9-rue-bernard-13003_2019_03245_vdm.pdf,False,False,False,False,False,False,False
