classe,arrondissement,item,nom_doc,url,adresse,code_postal
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,12 rue des Vignerons : Arrêté de péril du 16/04/2021 - Main Levée du 04/06/2019,Main Levée du 04/06/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-12-rue-des-vignerons-13006_2019_01859.pdf,12 rue des Vignerons,13006
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,5 rue du Village : Arrêté de péril du 11/12/2018 - Arrêté modificatif du 10/05/2019 - Arrêté modificatif du 25/06/2019 - Arrêté n°00790 de mise en sécurité du 16/03/2021 - Arrêté n°00795 de mise en sécurité du 16/03/2021,Arrêté de péril du 11/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/5-rue-du-village-13006_2018_03273.pdf,5 rue du Village,13006
?,6ème arrondissement,5 rue du Village : Arrêté de péril du 11/12/2018 - Arrêté modificatif du 10/05/2019 - Arrêté modificatif du 25/06/2019 - Arrêté n°00790 de mise en sécurité du 16/03/2021 - Arrêté n°00795 de mise en sécurité du 16/03/2021,Arrêté modificatif du 10/05/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi-5-rue-du-village-13006-_2019_01454_vdm.pdf,5 rue du Village,13006
?,6ème arrondissement,5 rue du Village : Arrêté de péril du 11/12/2018 - Arrêté modificatif du 10/05/2019 - Arrêté modificatif du 25/06/2019 - Arrêté n°00790 de mise en sécurité du 16/03/2021 - Arrêté n°00795 de mise en sécurité du 16/03/2021,Arrêté modificatif du 25/06/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/5-rue-du-village-13006_2019_02170.pdf,5 rue du Village,13006
Arrêtés de mise en sécurité,6ème arrondissement,5 rue du Village : Arrêté de péril du 11/12/2018 - Arrêté modificatif du 10/05/2019 - Arrêté modificatif du 25/06/2019 - Arrêté n°00790 de mise en sécurité du 16/03/2021 - Arrêté n°00795 de mise en sécurité du 16/03/2021,Arrêté n°00790 de mise en sécurité du 16/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/5-rue-de-village-13006_2021_00790.pdf,5 rue du Village,13006
Arrêtés de mise en sécurité,6ème arrondissement,5 rue du Village : Arrêté de péril du 11/12/2018 - Arrêté modificatif du 10/05/2019 - Arrêté modificatif du 25/06/2019 - Arrêté n°00790 de mise en sécurité du 16/03/2021 - Arrêté n°00795 de mise en sécurité du 16/03/2021,Arrêté n°00795 de mise en sécurité du 16/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/5-rue-de-village-13006_2021_00795.pdf,5 rue du Village,13006
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,7 rue du Village : Arrêté de péril du 22/11/2018 - Main Levée du 27/12/2018 - Arrêté de péril du 19/07/2019 - Arrêté de mise en sécurité du 17/03/2021,Arrêté de péril du 22/11/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/7-rue-du-village-pi-13006_2018_03010-edited-3.pdf,7 rue du Village,13006
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,7 rue du Village : Arrêté de péril du 22/11/2018 - Main Levée du 27/12/2018 - Arrêté de péril du 19/07/2019 - Arrêté de mise en sécurité du 17/03/2021,Main Levée du 27/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/7-rue-du-village-13006_2018_ml_03503.pdf,7 rue du Village,13006
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,7 rue du Village : Arrêté de péril du 22/11/2018 - Main Levée du 27/12/2018 - Arrêté de péril du 19/07/2019 - Arrêté de mise en sécurité du 17/03/2021,Arrêté de péril du 19/07/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/7-rue-du-village-13006_2019_02520.pdf,7 rue du Village,13006
Arrêtés de mise en sécurité,6ème arrondissement,7 rue du Village : Arrêté de péril du 22/11/2018 - Main Levée du 27/12/2018 - Arrêté de péril du 19/07/2019 - Arrêté de mise en sécurité du 17/03/2021,Arrêté de mise en sécurité du 17/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/7-rue-du-village-13006_2021_00776.pdf,7 rue du Village,13006
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,9 rue du Village : Arrêté de péril du 22/11/2018,Arrêté de péril du 22/11/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/9-rue-du-village-pi-13006_2018_03009-edited-2bis.pdf,9 rue du Village,13006
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,11 rue de Village : Arrêté de péril du 08/10/2019 + Arrêté modificatif du 04/11/2019 - Arrêté de péril ordinaire du 24/08/2020,Arrêté de péril du 08/10/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_11-rue-de-village-13006_2019_03536_vdm.pdf,11 rue de Village,13006
?,6ème arrondissement,11 rue de Village : Arrêté de péril du 08/10/2019 + Arrêté modificatif du 04/11/2019 - Arrêté de péril ordinaire du 24/08/2020,Arrêté modificatif du 04/11/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/11-rue-du-village_13006_2019_03819.pdf,11 rue de Village,13006
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",6ème arrondissement,11 rue de Village : Arrêté de péril du 08/10/2019 + Arrêté modificatif du 04/11/2019 - Arrêté de péril ordinaire du 24/08/2020,Arrêté de péril ordinaire du 24/08/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_11-rue-du-village-13006_2020_01737_vdm.pdf,11 rue de Village,13006
?,7ème arrondissement,29 rue Alleman :  Arrêté de main levée du 27/01/21,Arrêté de main levée du 27/01/21,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/29-rue-cesar-alleman_13007_ml_2020_00311_vdm_du_27-01-2021.pdf,29 rue Alleman,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,1 rue Chaix : Main Levée du 23/10/2020,Main Levée du 23/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_1-rue-chaix-13007-2020_02533_du_231020.pdf,1 rue Chaix,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,43 rue Chateaubriand : Arrêté de péril du 10/12/20,Arrêté de péril du 10/12/20,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pi-2020_02958_43-rue-chateaubriand-13007-101220.pdf,43 rue Chateaubriand,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,1-3 boulevard de la Corderie : Main Levée de péril non imminent du 23/07/2019,Main Levée de péril non imminent du 23/07/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-pni_1-3-boulevard-corderie_2019_02563.pdf,1-3 boulevard de la Corderie,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,13 avenue de la Corse - Main Levée du 16/01/2019,Main Levée du 16/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-13-avenue-de-la-corse_2019_00166.pdf,13 avenue de la Corse - Main Levée du 16/01/2019,13007
?,7ème arrondissement,68 avanue de la Corse : Arrêté d'interdiction partielle d'occuper l'immeuble du 15/06/2021,Arrêté d'interdiction partielle d'occuper l'immeuble du 15/06/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/68-avenue_-de-la-corse-13007_ppm_2021_01670_15-juin-2017.pdf,68 avanue de la Corse,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,97 avenue de la Corse : Main Levée partielle du 10/05/2019,Main Levée partielle du 10/05/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-97-av-de-la-corse-13007-2019_01451_vdm_97.pdf,97 avenue de la Corse,13007
?,7ème arrondissement,8 rue de Crinas : Arrêté d'interdiction d'occupper du 15/10/2019 - Arrêté de péril du 07/11/2019  Arrêté de mise en sécurité du 19/01/2021,Arrêté d'interdiction d'occupper du 15/10/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_8-rue-de-crinas-13007-_2019_03553_vdm.pdf,8 rue de Crinas,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,8 rue de Crinas : Arrêté d'interdiction d'occupper du 15/10/2019 - Arrêté de péril du 07/11/2019  Arrêté de mise en sécurité du 19/01/2021,Arrêté de péril du 07/11/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/8_rue_crinas_13007_pgi_2019_03817_vdm-edite.pdf,8 rue de Crinas,13007
Arrêtés de mise en sécurité,7ème arrondissement,8 rue de Crinas : Arrêté d'interdiction d'occupper du 15/10/2019 - Arrêté de péril du 07/11/2019  Arrêté de mise en sécurité du 19/01/2021,Arrêté de mise en sécurité du 19/01/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/8-rue-crinas-13007_mes_ndeg2021_00195.pdf,8 rue de Crinas,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,10 avenue David Dellepiane :   Arrêté de péril du 10/01/2019,Arrêté de péril du 10/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/10-avenue-david-dellepiane-13007_2019_00097.pdf,10 avenue David Dellepiane,13007
CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),7ème arrondissement,5 rue Ernest Duchesne : Arrêté d'interdiction d'occuper et périmètre de sécurité du 25/02/2021,Arrêté d'interdiction d'occuper et périmètre de sécurité du 25/02/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/5-rue-ernest-duchesne-13007_2020_00602.pdf,5 rue Ernest Duchesne,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,2 rue Durand / 24 rue Chateaubrian : Arrêté de péril du 29/12/2018 - Main levée du 30/10/2020,Arrêté de péril du 29/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/2-RUE-DURAND-24-RUE-CHATEAUBRIAND-13007_2018_03516.pdf,2 rue Durand / 24 rue Chateaubrian,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,2 rue Durand / 24 rue Chateaubrian : Arrêté de péril du 29/12/2018 - Main levée du 30/10/2020,Main levée du 30/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ml_2020_02583_30-10-2020.pdf,2 rue Durand / 24 rue Chateaubrian,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,39/41 rue d'Endoume : Arrêté de péril du 12/12/2018 - Main levée du 19/08/2019,Arrêté de péril du 12/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/39-41-rue-d-endoume-13007_2018_03299.pdf,39/41 rue d'Endoume,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,39/41 rue d'Endoume : Arrêté de péril du 12/12/2018 - Main levée du 19/08/2019,Main levée du 19/08/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_39-41_rue-d-endoume-13007_2019_02918_vdm.pdf,39/41 rue d'Endoume,13007
?,7ème arrondissement,41 rue d'Endoume : Arrêté du 13/12/2018 - Main levée partielle du 30/08/2019 - Main levée du 11/02/2020,Arrêté du 13/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/41-rue-d-endoume-13007_2018_03313.pdf,41 rue d'Endoume,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,41 rue d'Endoume : Arrêté du 13/12/2018 - Main levée partielle du 30/08/2019 - Main levée du 11/02/2020,Main levée partielle du 30/08/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/mlp_41-rue-d-endoume-13007_2019_02917_vdm.pdf,41 rue d'Endoume,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,41 rue d'Endoume : Arrêté du 13/12/2018 - Main levée partielle du 30/08/2019 - Main levée du 11/02/2020,Main levée du 11/02/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_41-rue-d-endoume-13007_2020_00378_vdm.pdf,41 rue d'Endoume,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,61 rue d'Endoume : Arrêté de péril du 03/01/2020 - Main levée du 18/12/2020,Arrêté de péril du 03/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_61-rue-d-endoume-13007_2019_04458_vdm.pdf,61 rue d'Endoume,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,61 rue d'Endoume : Arrêté de péril du 03/01/2020 - Main levée du 18/12/2020,Main levée du 18/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_61-rue-d-endoume_1-3-rue-marignan-13007_2020_03059_vdm.pdf,61 rue d'Endoume,13007
CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),7ème arrondissement,61 rue d'Endoume / 1/3 rue Marignan -13007 :  Arrêté d'interdiction d'occuper du 12/12/2019,Arrêté d'interdiction d'occuper du 12/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_61-rue-d-endoume_1-3-rue-marignan-1300782019_04385.pdf,61 rue d'Endoume / 1/3 rue Marignan -13007,13007
Arrêtés de mise en sécurité,7ème arrondissement,94 rue d'Endoume : Arrêté de mise en sécurité du 16/03/2021 – Arrêté modificatif de mise en sécurité du 28/04/2021 - Main Levée du 08/07/2021,Arrêté de mise en sécurité du 16/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/94-rue-endoume-13007_2021_00798-2.pdf,94 rue d'Endoume,13007
Arrêtés de mise en sécurité,7ème arrondissement,94 rue d'Endoume : Arrêté de mise en sécurité du 16/03/2021 – Arrêté modificatif de mise en sécurité du 28/04/2021 - Main Levée du 08/07/2021,Arrêté modificatif de mise en sécurité du 28/04/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/94-rue-dendoume_13007_modif_ms_2021_01200_28-avril-2021.pdf,94 rue d'Endoume,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,94 rue d'Endoume : Arrêté de mise en sécurité du 16/03/2021 – Arrêté modificatif de mise en sécurité du 28/04/2021 - Main Levée du 08/07/2021,Main Levée du 08/07/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-94-rue-endoume-13007_2021_01993.pdf,94 rue d'Endoume,13007
Arrêtés de mise en sécurité,7ème arrondissement,96 rue d'Endoume : Arrêté de mise en sécurité du 16/03/2021 - Main Levée du 08/07/2021,Arrêté de mise en sécurité du 16/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/96-rue-endoume-13007_2021_00797-2.pdf,96 rue d'Endoume,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,96 rue d'Endoume : Arrêté de mise en sécurité du 16/03/2021 - Main Levée du 08/07/2021,Main Levée du 08/07/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-96-rue-endoume-13007_2021_01994.pdf,96 rue d'Endoume,13007
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",7ème arrondissement,254 rue d'Endoume : Arrêté de péril du 05/01/2019 - Mail levée du 01/04/2021,Arrêté de péril du 05/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/254-rue-d-endoume-13007_2019_00036.pdf,254 rue d'Endoume,13007
?,7ème arrondissement,254 rue d'Endoume : Arrêté de péril du 05/01/2019 - Mail levée du 01/04/2021,Mail levée du 01/04/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_2021_00947_254_rue-dendoume-13007-01042021.pdf,254 rue d'Endoume,13007
